message_id,sms_text,sender_type,message_length,contains_url,contains_phone,contains_email,contains_currency,contains_special_chars,language,label
32445,Claim your free prize today.,Unknown,28,0,0,0,0,0,English,Spam
32446,Happy birthday!,Contact,15,0,0,0,0,1,English,Ham
32447,Don't forget the meeting tomorrow.,Contact,34,0,0,0,0,0,English,Ham
32448,Urgent! Verify your account at http://fake.link,Unknown,47,1,0,0,0,1,English,Spam
32449,Don't forget the meeting tomorrow.,Contact,34,0,0,0,0,0,English,Ham
32450,Claim your free prize today.,Unknown,28,0,0,0,0,0,English,Spam
32451,Call me when you're free.,Contact,25,0,0,0,0,0,English,Ham
32452,Don't forget the meeting tomorrow.,Contact,34,0,0,0,0,0,English,Ham
32453,See you at 5 pm.,Contact,16,0,0,0,0,0,English,Ham
32454,Call me when you're free.,Contact,25,0,0,0,0,0,English,Ham
32455,See you at 5 pm.,Contact,16,0,0,0,0,0,English,Ham
32456,See you at 5 pm.,Contact,16,0,0,0,0,0,English,Ham
32457,Happy birthday!,Contact,15,0,0,0,0,1,English,Ham
32458,Call me when you're free.,Contact,25,0,0,0,0,0,English,Ham
32459,See you at 5 pm.,Contact,16,0,0,0,0,0,English,Ham
32460,Happy birthday!,Contact,15,0,0,0,0,1,English,Ham
32461,Lowest loan rates available. Apply now!,Unknown,39,0,0,0,0,1,English,Spam
32462,Urgent! Verify your account at http://fake.link,Unknown,47,1,0,0,0,1,English,Spam
32463,Happy birthday!,Contact,15,0,0,0,0,1,English,Ham
32464,Happy birthday!,Contact,15,0,0,0,0,1,English,Ham
32465,Don't forget the meeting tomorrow.,Contact,34,0,0,0,0,0,English,Ham
32466,Don't forget the meeting tomorrow.,Contact,34,0,0,0,0,0,English,Ham
32467,Happy birthday!,Contact,15,0,0,0,0,1,English,Ham
32468,Happy birthday!,Contact,15,0,0,0,0,1,English,Ham
32469,Happy birthday!,Contact,15,0,0,0,0,1,English,Ham
32470,Urgent! Verify your account at http://fake.link,Unknown,47,1,0,0,0,1,English,Spam
32471,Call me when you're free.,Contact,25,0,0,0,0,0,English,Ham
32472,Urgent! Verify your account at http://fake.link,Unknown,47,1,0,0,0,1,English,Spam
32473,Don't forget the meeting tomorrow.,Contact,34,0,0,0,0,0,English,Ham
32474,Call me when you're free.,Contact,25,0,0,0,0,0,English,Ham
32475,Congratulations! You've won $1000. Click now!,Unknown,45,0,0,0,1,1,English,Spam
32476,Call me when you're free.,Contact,25,0,0,0,0,0,English,Ham
32477,Lowest loan rates available. Apply now!,Unknown,39,0,0,0,0,1,English,Spam
32478,See you at 5 pm.,Contact,16,0,0,0,0,0,English,Ham
32479,Happy birthday!,Contact,15,0,0,0,0,1,English,Ham
32480,See you at 5 pm.,Contact,16,0,0,0,0,0,English,Ham
32481,See you at 5 pm.,Contact,16,0,0,0,0,0,English,Ham
32482,Happy birthday!,Contact,15,0,0,0,0,1,English,Ham
32483,Call me when you're free.,Contact,25,0,0,0,0,0,English,Ham
32484,See you at 5 pm.,Contact,16,0,0,0,0,0,English,Ham
32485,Lowest loan rates available. Apply now!,Unknown,39,0,0,0,0,1,English,Spam
32486,Call me when you're free.,Contact,25,0,0,0,0,0,English,Ham
32487,Happy birthday!,Contact,15,0,0,0,0,1,English,Ham
32488,Happy birthday!,Contact,15,0,0,0,0,1,English,Ham
32489,Congratulations! You've won $1000. Click now!,Unknown,45,0,0,0,1,1,English,Spam
32490,Call me when you're free.,Contact,25,0,0,0,0,0,English,Ham
32491,Congratulations! You've won $1000. Click now!,Unknown,45,0,0,0,1,1,English,Spam
32492,Urgent! Verify your account at http://fake.link,Unknown,47,1,0,0,0,1,English,Spam
32493,Don't forget the meeting tomorrow.,Contact,34,0,0,0,0,0,English,Ham
32494,Call me when you're free.,Contact,25,0,0,0,0,0,English,Ham
32495,Happy birthday!,Contact,15,0,0,0,0,1,English,Ham
32496,Urgent! Verify your account at http://fake.link,Unknown,47,1,0,0,0,1,English,Spam
32497,Claim your free prize today.,Unknown,28,0,0,0,0,0,English,Spam
32498,Urgent! Verify your account at http://fake.link,Unknown,47,1,0,0,0,1,English,Spam
32499,See you at 5 pm.,Contact,16,0,0,0,0,0,English,Ham
32500,Happy birthday!,Contact,15,0,0,0,0,1,English,Ham
32501,See you at 5 pm.,Contact,16,0,0,0,0,0,English,Ham
32502,Urgent! Verify your account at http://fake.link,Unknown,47,1,0,0,0,1,English,Spam
32503,Lowest loan rates available. Apply now!,Unknown,39,0,0,0,0,1,English,Spam
32504,Call me when you're free.,Contact,25,0,0,0,0,0,English,Ham
32505,Congratulations! You've won $1000. Click now!,Unknown,45,0,0,0,1,1,English,Spam
32506,Happy birthday!,Contact,15,0,0,0,0,1,English,Ham
32507,Happy birthday!,Contact,15,0,0,0,0,1,English,Ham
32508,Urgent! Verify your account at http://fake.link,Unknown,47,1,0,0,0,1,English,Spam
32509,Claim your free prize today.,Unknown,28,0,0,0,0,0,English,Spam
32510,Congratulations! You've won $1000. Click now!,Unknown,45,0,0,0,1,1,English,Spam
32511,Claim your free prize today.,Unknown,28,0,0,0,0,0,English,Spam
32512,Lowest loan rates available. Apply now!,Unknown,39,0,0,0,0,1,English,Spam
32513,Urgent! Verify your account at http://fake.link,Unknown,47,1,0,0,0,1,English,Spam
32514,Happy birthday!,Contact,15,0,0,0,0,1,English,Ham
32515,Claim your free prize today.,Unknown,28,0,0,0,0,0,English,Spam
32516,See you at 5 pm.,Contact,16,0,0,0,0,0,English,Ham
32517,Urgent! Verify your account at http://fake.link,Unknown,47,1,0,0,0,1,English,Spam
32518,Urgent! Verify your account at http://fake.link,Unknown,47,1,0,0,0,1,English,Spam
32519,Don't forget the meeting tomorrow.,Contact,34,0,0,0,0,0,English,Ham
32520,Urgent! Verify your account at http://fake.link,Unknown,47,1,0,0,0,1,English,Spam
32521,Happy birthday!,Contact,15,0,0,0,0,1,English,Ham
32522,Lowest loan rates available. Apply now!,Unknown,39,0,0,0,0,1,English,Spam
32523,Claim your free prize today.,Unknown,28,0,0,0,0,0,English,Spam
32524,Don't forget the meeting tomorrow.,Contact,34,0,0,0,0,0,English,Ham
32525,Claim your free prize today.,Unknown,28,0,0,0,0,0,English,Spam
32526,See you at 5 pm.,Contact,16,0,0,0,0,0,English,Ham
32527,See you at 5 pm.,Contact,16,0,0,0,0,0,English,Ham
32528,Don't forget the meeting tomorrow.,Contact,34,0,0,0,0,0,English,Ham
32529,Don't forget the meeting tomorrow.,Contact,34,0,0,0,0,0,English,Ham
32530,Happy birthday!,Contact,15,0,0,0,0,1,English,Ham
32531,Don't forget the meeting tomorrow.,Contact,34,0,0,0,0,0,English,Ham
32532,Happy birthday!,Contact,15,0,0,0,0,1,English,Ham
32533,Don't forget the meeting tomorrow.,Contact,34,0,0,0,0,0,English,Ham
32534,Congratulations! You've won $1000. Click now!,Unknown,45,0,0,0,1,1,English,Spam
32535,Call me when you're free.,Contact,25,0,0,0,0,0,English,Ham
32536,Call me when you're free.,Contact,25,0,0,0,0,0,English,Ham
32537,Happy birthday!,Contact,15,0,0,0,0,1,English,Ham
32538,Don't forget the meeting tomorrow.,Contact,34,0,0,0,0,0,English,Ham
32539,Claim your free prize today.,Unknown,28,0,0,0,0,0,English,Spam
32540,Claim your free prize today.,Unknown,28,0,0,0,0,0,English,Spam
32541,Happy birthday!,Contact,15,0,0,0,0,1,English,Ham
32542,Don't forget the meeting tomorrow.,Contact,34,0,0,0,0,0,English,Ham
32543,Lowest loan rates available. Apply now!,Unknown,39,0,0,0,0,1,English,Spam
32544,Call me when you're free.,Contact,25,0,0,0,0,0,English,Ham
32545,Urgent! Verify your account at http://fake.link,Unknown,47,1,0,0,0,1,English,Spam
32546,Happy birthday!,Contact,15,0,0,0,0,1,English,Ham
32547,Don't forget the meeting tomorrow.,Contact,34,0,0,0,0,0,English,Ham
32548,Lowest loan rates available. Apply now!,Unknown,39,0,0,0,0,1,English,Spam
32549,Happy birthday!,Contact,15,0,0,0,0,1,English,Ham
32550,Happy birthday!,Contact,15,0,0,0,0,1,English,Ham
32551,Don't forget the meeting tomorrow.,Contact,34,0,0,0,0,0,English,Ham
32552,Lowest loan rates available. Apply now!,Unknown,39,0,0,0,0,1,English,Spam
32553,Congratulations! You've won $1000. Click now!,Unknown,45,0,0,0,1,1,English,Spam
32554,Lowest loan rates available. Apply now!,Unknown,39,0,0,0,0,1,English,Spam
32555,Happy birthday!,Contact,15,0,0,0,0,1,English,Ham
32556,See you at 5 pm.,Contact,16,0,0,0,0,0,English,Ham
32557,See you at 5 pm.,Contact,16,0,0,0,0,0,English,Ham
32558,Happy birthday!,Contact,15,0,0,0,0,1,English,Ham
32559,Happy birthday!,Contact,15,0,0,0,0,1,English,Ham
32560,Don't forget the meeting tomorrow.,Contact,34,0,0,0,0,0,English,Ham
32561,Don't forget the meeting tomorrow.,Contact,34,0,0,0,0,0,English,Ham
32562,See you at 5 pm.,Contact,16,0,0,0,0,0,English,Ham
32563,Congratulations! You've won $1000. Click now!,Unknown,45,0,0,0,1,1,English,Spam
32564,Don't forget the meeting tomorrow.,Contact,34,0,0,0,0,0,English,Ham
32565,Call me when you're free.,Contact,25,0,0,0,0,0,English,Ham
32566,Happy birthday!,Contact,15,0,0,0,0,1,English,Ham
32567,Lowest loan rates available. Apply now!,Unknown,39,0,0,0,0,1,English,Spam
32568,Lowest loan rates available. Apply now!,Unknown,39,0,0,0,0,1,English,Spam
32569,Lowest loan rates available. Apply now!,Unknown,39,0,0,0,0,1,English,Spam
32570,Don't forget the meeting tomorrow.,Contact,34,0,0,0,0,0,English,Ham
32571,Happy birthday!,Contact,15,0,0,0,0,1,English,Ham
32572,Don't forget the meeting tomorrow.,Contact,34,0,0,0,0,0,English,Ham
32573,Lowest loan rates available. Apply now!,Unknown,39,0,0,0,0,1,English,Spam
32574,Congratulations! You've won $1000. Click now!,Unknown,45,0,0,0,1,1,English,Spam
32575,Lowest loan rates available. Apply now!,Unknown,39,0,0,0,0,1,English,Spam
32576,Urgent! Verify your account at http://fake.link,Unknown,47,1,0,0,0,1,English,Spam
32577,Lowest loan rates available. Apply now!,Unknown,39,0,0,0,0,1,English,Spam
32578,Congratulations! You've won $1000. Click now!,Unknown,45,0,0,0,1,1,English,Spam
32579,Don't forget the meeting tomorrow.,Contact,34,0,0,0,0,0,English,Ham
32580,Call me when you're free.,Contact,25,0,0,0,0,0,English,Ham
32581,Claim your free prize today.,Unknown,28,0,0,0,0,0,English,Spam
32582,See you at 5 pm.,Contact,16,0,0,0,0,0,English,Ham
32583,Claim your free prize today.,Unknown,28,0,0,0,0,0,English,Spam
32584,Lowest loan rates available. Apply now!,Unknown,39,0,0,0,0,1,English,Spam
32585,See you at 5 pm.,Contact,16,0,0,0,0,0,English,Ham
32586,See you at 5 pm.,Contact,16,0,0,0,0,0,English,Ham
32587,See you at 5 pm.,Contact,16,0,0,0,0,0,English,Ham
32588,Happy birthday!,Contact,15,0,0,0,0,1,English,Ham
32589,Don't forget the meeting tomorrow.,Contact,34,0,0,0,0,0,English,Ham
32590,Lowest loan rates available. Apply now!,Unknown,39,0,0,0,0,1,English,Spam
32591,See you at 5 pm.,Contact,16,0,0,0,0,0,English,Ham
32592,Call me when you're free.,Contact,25,0,0,0,0,0,English,Ham
32593,Lowest loan rates available. Apply now!,Unknown,39,0,0,0,0,1,English,Spam
32594,Call me when you're free.,Contact,25,0,0,0,0,0,English,Ham
32595,Urgent! Verify your account at http://fake.link,Unknown,47,1,0,0,0,1,English,Spam
32596,Happy birthday!,Contact,15,0,0,0,0,1,English,Ham
32597,See you at 5 pm.,Contact,16,0,0,0,0,0,English,Ham
32598,Lowest loan rates available. Apply now!,Unknown,39,0,0,0,0,1,English,Spam
32599,Lowest loan rates available. Apply now!,Unknown,39,0,0,0,0,1,English,Spam
32600,Happy birthday!,Contact,15,0,0,0,0,1,English,Ham
32601,Don't forget the meeting tomorrow.,Contact,34,0,0,0,0,0,English,Ham
32602,Claim your free prize today.,Unknown,28,0,0,0,0,0,English,Spam
32603,Call me when you're free.,Contact,25,0,0,0,0,0,English,Ham
32604,See you at 5 pm.,Contact,16,0,0,0,0,0,English,Ham
32605,Call me when you're free.,Contact,25,0,0,0,0,0,English,Ham
32606,Urgent! Verify your account at http://fake.link,Unknown,47,1,0,0,0,1,English,Spam
32607,Claim your free prize today.,Unknown,28,0,0,0,0,0,English,Spam
32608,Urgent! Verify your account at http://fake.link,Unknown,47,1,0,0,0,1,English,Spam
32609,Urgent! Verify your account at http://fake.link,Unknown,47,1,0,0,0,1,English,Spam
32610,Urgent! Verify your account at http://fake.link,Unknown,47,1,0,0,0,1,English,Spam
32611,Happy birthday!,Contact,15,0,0,0,0,1,English,Ham
32612,Claim your free prize today.,Unknown,28,0,0,0,0,0,English,Spam
32613,Congratulations! You've won $1000. Click now!,Unknown,45,0,0,0,1,1,English,Spam
32614,Congratulations! You've won $1000. Click now!,Unknown,45,0,0,0,1,1,English,Spam
32615,Claim your free prize today.,Unknown,28,0,0,0,0,0,English,Spam
32616,Call me when you're free.,Contact,25,0,0,0,0,0,English,Ham
32617,Happy birthday!,Contact,15,0,0,0,0,1,English,Ham
32618,Congratulations! You've won $1000. Click now!,Unknown,45,0,0,0,1,1,English,Spam
32619,Urgent! Verify your account at http://fake.link,Unknown,47,1,0,0,0,1,English,Spam
32620,Call me when you're free.,Contact,25,0,0,0,0,0,English,Ham
32621,See you at 5 pm.,Contact,16,0,0,0,0,0,English,Ham
32622,See you at 5 pm.,Contact,16,0,0,0,0,0,English,Ham
32623,Call me when you're free.,Contact,25,0,0,0,0,0,English,Ham
32624,Lowest loan rates available. Apply now!,Unknown,39,0,0,0,0,1,English,Spam
32625,Congratulations! You've won $1000. Click now!,Unknown,45,0,0,0,1,1,English,Spam
32626,Claim your free prize today.,Unknown,28,0,0,0,0,0,English,Spam
32627,Congratulations! You've won $1000. Click now!,Unknown,45,0,0,0,1,1,English,Spam
32628,Don't forget the meeting tomorrow.,Contact,34,0,0,0,0,0,English,Ham
32629,Congratulations! You've won $1000. Click now!,Unknown,45,0,0,0,1,1,English,Spam
32630,Call me when you're free.,Contact,25,0,0,0,0,0,English,Ham
32631,Urgent! Verify your account at http://fake.link,Unknown,47,1,0,0,0,1,English,Spam
32632,See you at 5 pm.,Contact,16,0,0,0,0,0,English,Ham
32633,Claim your free prize today.,Unknown,28,0,0,0,0,0,English,Spam
32634,See you at 5 pm.,Contact,16,0,0,0,0,0,English,Ham
32635,Claim your free prize today.,Unknown,28,0,0,0,0,0,English,Spam
32636,See you at 5 pm.,Contact,16,0,0,0,0,0,English,Ham
32637,Call me when you're free.,Contact,25,0,0,0,0,0,English,Ham
32638,Claim your free prize today.,Unknown,28,0,0,0,0,0,English,Spam
32639,Don't forget the meeting tomorrow.,Contact,34,0,0,0,0,0,English,Ham
32640,Urgent! Verify your account at http://fake.link,Unknown,47,1,0,0,0,1,English,Spam
32641,Don't forget the meeting tomorrow.,Contact,34,0,0,0,0,0,English,Ham
32642,Claim your free prize today.,Unknown,28,0,0,0,0,0,English,Spam
32643,Call me when you're free.,Contact,25,0,0,0,0,0,English,Ham
32644,See you at 5 pm.,Contact,16,0,0,0,0,0,English,Ham
32645,Call me when you're free.,Contact,25,0,0,0,0,0,English,Ham
32646,See you at 5 pm.,Contact,16,0,0,0,0,0,English,Ham
32647,Happy birthday!,Contact,15,0,0,0,0,1,English,Ham
32648,Call me when you're free.,Contact,25,0,0,0,0,0,English,Ham
32649,Congratulations! You've won $1000. Click now!,Unknown,45,0,0,0,1,1,English,Spam
32650,Lowest loan rates available. Apply now!,Unknown,39,0,0,0,0,1,English,Spam
32651,Claim your free prize today.,Unknown,28,0,0,0,0,0,English,Spam
32652,Don't forget the meeting tomorrow.,Contact,34,0,0,0,0,0,English,Ham
32653,Don't forget the meeting tomorrow.,Contact,34,0,0,0,0,0,English,Ham
32654,Don't forget the meeting tomorrow.,Contact,34,0,0,0,0,0,English,Ham
32655,Lowest loan rates available. Apply now!,Unknown,39,0,0,0,0,1,English,Spam
32656,See you at 5 pm.,Contact,16,0,0,0,0,0,English,Ham
32657,Urgent! Verify your account at http://fake.link,Unknown,47,1,0,0,0,1,English,Spam
32658,Urgent! Verify your account at http://fake.link,Unknown,47,1,0,0,0,1,English,Spam
32659,Congratulations! You've won $1000. Click now!,Unknown,45,0,0,0,1,1,English,Spam
32660,Call me when you're free.,Contact,25,0,0,0,0,0,English,Ham
32661,Urgent! Verify your account at http://fake.link,Unknown,47,1,0,0,0,1,English,Spam
32662,Call me when you're free.,Contact,25,0,0,0,0,0,English,Ham
32663,Congratulations! You've won $1000. Click now!,Unknown,45,0,0,0,1,1,English,Spam
32664,Call me when you're free.,Contact,25,0,0,0,0,0,English,Ham
32665,Claim your free prize today.,Unknown,28,0,0,0,0,0,English,Spam
32666,See you at 5 pm.,Contact,16,0,0,0,0,0,English,Ham
32667,Congratulations! You've won $1000. Click now!,Unknown,45,0,0,0,1,1,English,Spam
32668,Don't forget the meeting tomorrow.,Contact,34,0,0,0,0,0,English,Ham
32669,Happy birthday!,Contact,15,0,0,0,0,1,English,Ham
32670,Lowest loan rates available. Apply now!,Unknown,39,0,0,0,0,1,English,Spam
32671,Urgent! Verify your account at http://fake.link,Unknown,47,1,0,0,0,1,English,Spam
32672,Happy birthday!,Contact,15,0,0,0,0,1,English,Ham
32673,Congratulations! You've won $1000. Click now!,Unknown,45,0,0,0,1,1,English,Spam
32674,Urgent! Verify your account at http://fake.link,Unknown,47,1,0,0,0,1,English,Spam
32675,Lowest loan rates available. Apply now!,Unknown,39,0,0,0,0,1,English,Spam
32676,Urgent! Verify your account at http://fake.link,Unknown,47,1,0,0,0,1,English,Spam
32677,Urgent! Verify your account at http://fake.link,Unknown,47,1,0,0,0,1,English,Spam
32678,Happy birthday!,Contact,15,0,0,0,0,1,English,Ham
32679,See you at 5 pm.,Contact,16,0,0,0,0,0,English,Ham
32680,Call me when you're free.,Contact,25,0,0,0,0,0,English,Ham
32681,Urgent! Verify your account at http://fake.link,Unknown,47,1,0,0,0,1,English,Spam
32682,Lowest loan rates available. Apply now!,Unknown,39,0,0,0,0,1,English,Spam
32683,Claim your free prize today.,Unknown,28,0,0,0,0,0,English,Spam
32684,Call me when you're free.,Contact,25,0,0,0,0,0,English,Ham
32685,Lowest loan rates available. Apply now!,Unknown,39,0,0,0,0,1,English,Spam
32686,Urgent! Verify your account at http://fake.link,Unknown,47,1,0,0,0,1,English,Spam
32687,Happy birthday!,Contact,15,0,0,0,0,1,English,Ham
32688,Happy birthday!,Contact,15,0,0,0,0,1,English,Ham
32689,Happy birthday!,Contact,15,0,0,0,0,1,English,Ham
32690,See you at 5 pm.,Contact,16,0,0,0,0,0,English,Ham
32691,Happy birthday!,Contact,15,0,0,0,0,1,English,Ham
32692,Call me when you're free.,Contact,25,0,0,0,0,0,English,Ham
32693,Happy birthday!,Contact,15,0,0,0,0,1,English,Ham
32694,Call me when you're free.,Contact,25,0,0,0,0,0,English,Ham
32695,Congratulations! You've won $1000. Click now!,Unknown,45,0,0,0,1,1,English,Spam
32696,Urgent! Verify your account at http://fake.link,Unknown,47,1,0,0,0,1,English,Spam
32697,Congratulations! You've won $1000. Click now!,Unknown,45,0,0,0,1,1,English,Spam
32698,Congratulations! You've won $1000. Click now!,Unknown,45,0,0,0,1,1,English,Spam
32699,Call me when you're free.,Contact,25,0,0,0,0,0,English,Ham
32700,See you at 5 pm.,Contact,16,0,0,0,0,0,English,Ham
32701,Claim your free prize today.,Unknown,28,0,0,0,0,0,English,Spam
32702,Happy birthday!,Contact,15,0,0,0,0,1,English,Ham
32703,Don't forget the meeting tomorrow.,Contact,34,0,0,0,0,0,English,Ham
32704,Lowest loan rates available. Apply now!,Unknown,39,0,0,0,0,1,English,Spam
32705,Happy birthday!,Contact,15,0,0,0,0,1,English,Ham
32706,Lowest loan rates available. Apply now!,Unknown,39,0,0,0,0,1,English,Spam
32707,Don't forget the meeting tomorrow.,Contact,34,0,0,0,0,0,English,Ham
32708,Claim your free prize today.,Unknown,28,0,0,0,0,0,English,Spam
32709,Urgent! Verify your account at http://fake.link,Unknown,47,1,0,0,0,1,English,Spam
32710,Lowest loan rates available. Apply now!,Unknown,39,0,0,0,0,1,English,Spam
32711,Happy birthday!,Contact,15,0,0,0,0,1,English,Ham
32712,Urgent! Verify your account at http://fake.link,Unknown,47,1,0,0,0,1,English,Spam
32713,Claim your free prize today.,Unknown,28,0,0,0,0,0,English,Spam
32714,Lowest loan rates available. Apply now!,Unknown,39,0,0,0,0,1,English,Spam
32715,Happy birthday!,Contact,15,0,0,0,0,1,English,Ham
32716,Congratulations! You've won $1000. Click now!,Unknown,45,0,0,0,1,1,English,Spam
32717,See you at 5 pm.,Contact,16,0,0,0,0,0,English,Ham
32718,Claim your free prize today.,Unknown,28,0,0,0,0,0,English,Spam
32719,Congratulations! You've won $1000. Click now!,Unknown,45,0,0,0,1,1,English,Spam
32720,Urgent! Verify your account at http://fake.link,Unknown,47,1,0,0,0,1,English,Spam
32721,Call me when you're free.,Contact,25,0,0,0,0,0,English,Ham
32722,See you at 5 pm.,Contact,16,0,0,0,0,0,English,Ham
